plot_id,altitude,BOP_n,EPB_n,EPR_n,ERR_n,PET_n,BOJ_n,CHR_n,ERS_n,PRP_n,SAB_n,EPN_n,MEL_n,PIB_n,THO_n,PEG_n,PIG_n,PIR_n,HEG_n,FRN_n,FRA_n,OSV_n,TIL_n,ERP_n,SOA_n,ERE_n,PEB_n,SAL_n,BOG_n,SAP_n,SOD_n,ORA_n,AME_n,AUR_n,PRU_n,CET_n,PIS_n,ORR_n,ORT_n,SAC_n,FRP_n,PRV_n,CAR_n,PEH_n,NOC_n,CHG_n,ERA_n,CAC_n,AUC_n,NEM_n,MEU_n,CRA_n,MAS_n,EPO_n,ERG_n,CAF_n,CHB_n,CHE_n,ERN_n,PED_n,COC_n,COA_n,MEJ_n,CEO_n,RHM_n,PRN_n,ROP_n,BOP_ba,EPB_ba,EPR_ba,ERR_ba,PET_ba,BOJ_ba,CHR_ba,ERS_ba,PRP_ba,SAB_ba,EPN_ba,MEL_ba,PIB_ba,THO_ba,PEG_ba,PIG_ba,PIR_ba,HEG_ba,FRN_ba,FRA_ba,OSV_ba,TIL_ba,ERP_ba,SOA_ba,ERE_ba,PEB_ba,SAL_ba,BOG_ba,SAP_ba,SOD_ba,ORA_ba,AME_ba,AUR_ba,PRU_ba,CET_ba,PIS_ba,ORR_ba,ORT_ba,SAC_ba,FRP_ba,PRV_ba,CAR_ba,PEH_ba,NOC_ba,CHG_ba,ERA_ba,CAC_ba,AUC_ba,NEM_ba,MEU_ba,CRA_ba,MAS_ba,EPO_ba,ERG_ba,CAF_ba,CHB_ba,CHE_ba,ERN_ba,PED_ba,COC_ba,COA_ba,MEJ_ba,CEO_ba,RHM_ba,PRN_ba,ROP_ba,id2,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,MAR,Eref,CMD,RH,CMI,DD1040,geom,OBJECTID,ORIG_FID,Shape_Leng,Shape_Area,InPoly_FID,MaxSimpTol,MinSimpTol,Elevation,Slope,Aspect,TPI,TRI,TWI,Curv_class,Insol_total,Insol_direct,Insol_diffuse,Wind_exposition,AspectClass,Clay,CEC,Organic_Matter,Silt,pH,Sand,longitude,latitude
1000812701,463,50,116,0,0,0,32,0,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.152,5.3149999999999995,0,0,0,4.182,0,0,0,20.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000812701,2.6,17.3,-14.3,31.6,1058,525,11.9,32.9,1469,1482,5642,69,138,150,261,111,373,-40.6,35,-9999,622,60,57,59.3,696,"c(-474765.302100003, 340868.7929)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,466.1757507324219,15.929571151733398,336.1268310546875,-1.3490104675292969,3.890648126602173,8.433677673339844,0,1377.9952392578125,1053.381103515625,324.6141662597656,0.9802263379096985,8,4.876620292663574,3.3571455478668213,10.341355323791504,20.017854690551758,3.7214255332946777,75.12433624267578,209794.133162178,5193781.940041136
1000812702,459,25,66,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283,2.073,0,0,0,0,0,0,0,19.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000812702,2.6,17.3,-14.3,31.6,1058,525,11.9,33,1468,1483,5640,69,137,150,261,111,373,-40.6,35,-9999,622,60,57,59.23,696,"c(-474840.525300004, 340950.241)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,459.99951171875,1.1662967205047607,311.69287109375,-1.1366233825683594,0.7777883410453796,10.222100257873535,0,1719.03515625,1387.203857421875,331.831298828125,0.9305816292762756,8,4.9244585037231445,3.5022590160369873,10.513006210327148,20.971843719482422,3.7340290546417236,74.1240005493164,209713.15322741226,5193857.942050537
1000812703,482,0,41,0,0,0,164,0,89,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.936,0,0,0,8.989,0,11.368,0,3.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000812703,2.6,17.3,-14.3,31.6,1061,526,11.8,32.8,1475,1474,5657,68,137,150,261,111,377,-40.6,34.9,-9999,620,58,57,59.81,690,"c(-474958.278499998, 340270.051899999)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,482.9950866699219,6.336182594299316,129.70755004882813,-1.3739471435546875,1.6844927072525024,8.518717765808105,0,1790.1737060546875,1460.117431640625,330.0562438964844,1.027146577835083,4,5.420065879821777,3.3456521034240723,10.007433891296387,20.676082611083984,3.72536301612854,73.91935729980469,209644.11629761156,5193169.923299939
1000812801,423,175,91,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.862,4.824,0,0,0,0,0,0,0,15.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000812801,2.8,17.5,-14.1,31.6,1045,519,12.2,33.6,1448,1508,5592,73,139,150,262,112,362,-40.4,35.2,-9999,626,66,57,57.44,715,"c(-468402.409999996, 341842.257300001)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,424.1559753417969,5.9672627449035645,79.272552490234375,-0.4658241271972656,1.5536259412765503,8.915803909301758,6,1670.7767333984375,1338.7733154296875,332.0033874511719,0.9155949950218201,3,5.670834064483643,2.5720062255859375,9.322251319885254,19.94446563720703,3.7820518016815186,74.39741516113281,216082.10004423786,5195209.0049320785
1000812802,439,250,50,50,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.644,0.759,0.566,0,0,0,0,0,0,4.643,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000812802,2.7,17.4,-14.2,31.6,1047,520,12.1,33.4,1457,1498,5612,72,138,150,261,112,366,-40.5,35.1,-9999,624,63,57,57.91,707,"c(-468138.064000003, 341983.515999999)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,437.5330505371094,19.235063552856445,263.50164794921875,0.3274726867675781,4.47200870513916,5.36079216003418,5,1671.455322265625,1348.366455078125,323.08892822265625,1.0146543979644775,7,5.662864685058594,2.371537685394287,9.21976089477539,21.040796279907227,3.788388252258301,73.31065368652344,216336.14346411906,5195369.010028991
1000812803,450,0,25,0,25,0,73,0,25,75,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454,0,0.251,0,15.979,0,0.196,0.5880000000000001,4.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000812803,2.7,17.4,-14.3,31.6,1050,521,12.1,33.3,1461,1492,5623,71,137,150,261,111,368,-40.5,35.1,-9999,623,62,57,58.29,703,"c(-468788.468900003, 341789.725099999)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,450.4808044433594,6.1963114738464355,49.63200759887695,-0.18248748779296875,1.427488923072815,6.80484676361084,0,1631.612548828125,1300.496337890625,331.11627197265625,1.0338448286056519,2,4.727785110473633,2.8792619705200195,10.001635551452637,20.984121322631836,3.748408794403076,74.30323028564453,215700.1148044029,5195128.964062673
1000812804,438,0,0,0,0,0,155,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.202,0,0,0,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000812804,2.7,17.4,-14.2,31.6,1048,521,12.1,33.4,1456,1499,5611,72,138,150,261,112,366,-40.5,35.1,-9999,625,63,57,57.95,708,"c(-469026.924099997, 342093.945599999)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,438.1589050292969,10.134320259094238,141.0851593017578,-0.24920272827148438,2.2320728302001953,7.804576873779297,3,1842.928955078125,1512.9024658203125,330.0264587402344,0.9523562788963318,4,4.651025772094727,3.333057165145874,10.370007514953613,20.555360794067383,3.743645191192627,74.80522918701172,215440.1458700937,5195415.909791369
1000812901,430,200,116,0,0,0,0,0,0,0,475,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.209,5.692,0,0,0,0,0,0,0,4.276,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000812901,2.8,17.5,-14.1,31.6,1047,520,12.2,33.6,1447,1508,5591,73,139,150,262,112,363,-40.4,35.2,-9999,626,65,57,57.68,714,"c(-470209.847199999, 340834.328299999)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,431.0603332519531,3.5150790214538574,246.34246826171875,0.16352081298828125,0.8108677864074707,11.458486557006836,7,1742.632568359375,1410.171630859375,332.4609069824219,0.9294806122779846,6,5.894861698150635,3.2314085960388184,8.717845916748047,21.860755920410156,3.7527787685394287,72.25716400146484,214348.14355379832,5194072.914524618
1000813002,426,75,0,0,0,0,32,0,0,150,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777,0,0,0,0,4.6850000000000005,0,0,1.35,2.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000813002,2.8,17.5,-14.1,31.6,1044,518,12.2,33.7,1445,1509,5588,74,139,149,262,112,362,-40.4,35.2,-9999,626,65,57,57.37,716,"c(-467450.146300003, 341077.6175)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,425.55322265625,4.274594306945801,131.8062286376953,0.023082733154296875,0.7909497618675232,8.037205696105957,3,1770.527099609375,1437.841552734375,332.68548583984375,0.9245113730430603,4,4.206560134887695,3.064415216445923,9.040051460266113,19.558073043823242,3.773695707321167,76.25126647949219,217088.12167499162,5194512.964152032
1000813003,462,0,16,0,0,0,41,0,280,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.142,0,0,0,6.596,0,13.195,0,0.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000813003,2.6,17.3,-14.3,31.6,1051,522,12,33.2,1466,1486,5634,70,137,150,261,111,370,-40.6,35.1,-9999,622,60,57,58.59,699,"c(-467916.307499997, 340716.569400001)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,463.58251953125,7.2045369148254395,10.858158111572266,-0.06000518798828125,1.5037480592727661,7.038573741912842,2,1581.7320556640625,1251.1754150390625,330.556640625,1.014513611793518,1,4.731868743896484,3.6320035457611084,9.811151504516602,22.87568473815918,3.7458856105804443,72.40898895263672,216648.1214671749,5194118.962204145
1000813101,450,300,0,750,0,0,0,0,0,0,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.076,0,12.512,0,0,0,0,0,0,13.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000813101,2.7,17.4,-14.3,31.6,1056,524,12,33.1,1464,1492,5626,71,138,150,261,111,370,-40.5,35.1,-9999,624,63,57,58.86,703,"c(-476419.219300002, 340777.931600001)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,450.19439697265625,5.566180229187012,135.08547973632813,-0.13252639770507813,1.3759543895721436,9.502603530883789,1,1793.246337890625,1462.025390625,331.22088623046875,0.9308678507804871,4,5.9928436279296875,3.4428954124450684,11.495819091796875,20.38956069946289,3.8202786445617676,73.63269805908203,208148.13141175982,5193572.928453875
1000813102,454,0,25,225,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636,5.494,0,0,0,0,0,0,4.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000813102,2.6,17.3,-14.3,31.6,1057,524,12,33.1,1465,1489,5631,70,138,150,261,111,371,-40.5,35,-9999,623,61,57,59.04,701,"c(-476179.144400001, 340607.6785)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,454.86444091796875,5.600995063781738,310.0124816894531,0.3847084045410156,1.6031243801116943,9.278237342834473,8,1638.15283203125,1307.1627197265625,330.9900817871094,0.9733980298042297,8,6.2016921043396,3.4405291080474854,11.056744575500488,19.987449645996094,3.7475619316101074,73.8217544555664,208400.17191139463,5193419.986256598
1000813103,485,25,0,0,66,0,319,0,25,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358,0,0,4.005,0,19.901,0,0.283,0,1.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000813103,2.6,17.3,-14.4,31.7,1062,527,11.8,32.8,1476,1474,5658,68,137,150,261,111,377,-40.6,34.9,-9999,619,59,58,60.01,690,"c(-476784.107199997, 340643.986099999)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,485.97332763671875,5.552133560180664,24.561763763427734,-0.100372314453125,1.195741057395935,8.005821228027344,1,1617.41845703125,1287.1728515625,330.24554443359375,1.0399575233459473,2,4.939474105834961,4.075686931610107,12.213943481445313,22.272357940673828,3.711212396621704,72.808868408203125,207793.13488346746,5193413.008627949
1000813104,468,0,75,0,0,0,212,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.301,0,0,0,21.703,0,0,0,4.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000813104,2.6,17.3,-14.3,31.7,1059,525,11.9,33,1470,1484,5641,69,138,150,261,111,373,-40.6,35,-9999,622,61,58,59.39,697,"c(-476949.433300003, 340963.0009)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,471.92657470703125,14.697103500366211,310.5152282714844,-2.5688438415527344,3.9630234241485596,9.067026138305664,0,1479.732177734375,1154.1956787109375,325.53643798828125,0.9358425736427307,8,5.174993991851807,4.243342399597168,12.153777122497559,22.230592727661133,3.7218925952911377,72.61385345458984,207605.1397579874,5193719.9277277915
1000813201,484,50,0,0,0,0,41,0,0,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6679999999999999,0,0,0,0,1.855,0,0,0.392,1.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000813201,2.6,17.3,-14.4,31.7,1067,528,11.8,32.7,1475,1478,5653,68,138,150,261,111,378,-40.6,34.9,-9999,620,57,58,60.41,693,"c(-478392.692100003, 337859.498199999)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,483.7251281738281,3.5102131366729736,171.32135009765625,-1.2396888732910156,1.2127927541732788,8.613687515258789,0,1780.79248046875,1450.05224609375,330.740234375,0.9580790400505066,5,5.7314581871032715,4.642058372497559,12.146181106567383,21.602291107177734,3.73657488822937,72.6793441772461,206385.1097125918,5190515.945274594
1000813202,512,25,50,0,25,0,98,0,25,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,2.324,0,0.196,0,8.189,0,0.196,0,2.1839999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000813202,2.5,17.2,-14.4,31.6,1074,531,11.6,32.4,1484,1463,5678,66,137,150,261,111,384,-40.7,34.8,-9999,616,54,58,61.48,682,"c(-478464.586800002, 338056.8037)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,512.44964599609375,3.3500406742095947,126.72203826904297,-0.8297576904296875,0.8242275714874268,8.421399116516113,0,1751.893310546875,1421.9984130859375,329.8948974609375,1.0983034372329712,4,4.889097213745117,4.431392192840576,11.93515682220459,22.295808792114258,3.730943202972412,72.8349838256836,206299.16701657342,5190707.929368496
1000813301,522,0,0,0,0,0,16,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.217,0,15.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000813301,2.5,17.2,-14.4,31.6,1076,532,11.6,32.3,1488,1458,5687,65,137,150,261,111,387,-40.7,34.8,-9999,615,51,58,61.89,679,"c(-478527.550099999, 337932.218899999)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,520.920654296875,10.799700736999512,130.41342163085938,0.28826904296875,2.3584983348846436,6.14583683013916,2,1829.44677734375,1502.3880615234375,327.05865478515625,1.162389874458313,4,4.787686824798584,4.492236137390137,12.157440185546875,22.40377426147461,3.729557991027832,72.8275146484375,206245.17242694076,5190578.953608338
1000813302,500,25,0,0,25,0,196,0,200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636,0,0,0.196,0,14.252,0,2.557,2.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000813302,2.5,17.3,-14.4,31.6,1071,530,11.7,32.6,1480,1471,5666,67,138,150,261,111,382,-40.6,34.9,-9999,618,55,58,61.05,687,"c(-478790.679899998, 337738.825800002)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,501.654296875,10.874244689941406,147.22235107421875,-1.95904541015625,2.910262107849121,7.58796501159668,0,1856.0662841796875,1528.361328125,327.7049560546875,1.0276182889938354,4,5.155128479003906,4.4269022941589355,11.400069236755371,21.92123031616211,3.7349815368652344,72.93602752685547,205996.11578846804,5190366.913589481
1000813401,483,75,25,0,0,0,57,0,25,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695,0.385,0,0,0,5.121,0,0.196,0,3.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000813401,2.6,17.3,-14.4,31.7,1067,528,11.8,32.7,1474,1479,5652,68,138,150,261,111,378,-40.6,34.9,-9999,620,58,58,60.36,693,"c(-478180.242799997, 337848.3552)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,482.0287170410156,10.552635192871094,157.23085021972656,0.8163909912109375,2.580707311630249,7.01819372177124,8,1878.0557861328125,1549.8619384765625,328.19384765625,1.0100330114364624,4,5.66667366027832,4.3299078941345215,11.904647827148438,22.18749237060547,3.746403217315674,72.158477783203125,206598.16307113314,5190520.0084161805
1000813402,476,125,125,25,0,0,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.945,2.302,0.503,0,0,0,0,0,0,19.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000813402,2.6,17.3,-14.4,31.7,1065,528,11.8,32.8,1472,1482,5646,69,138,150,261,111,377,-40.6,35,-9999,621,58,58,60.14,696,"c(-477806.816799998, 337472.3101)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,476.7190856933594,8.593537330627441,135.74290466308594,-0.08849334716796875,2.046968936920166,9.033617973327637,6,1834.541015625,1505.3682861328125,329.1727600097656,0.9912661910057068,4,4.824728965759277,4.396787166595459,11.896440505981445,22.207515716552734,3.7278685569763184,72.98370361328125,206998.14454065374,5190171.014388874
1000813501,465,75,0,0,0,0,32,0,0,900,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637,0,0,0,0,5.57,0,0,7.854,0.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000813501,2.6,17.3,-14.3,31.6,1060,526,11.9,32.9,1468,1484,5638,69,138,150,261,111,374,-40.6,35,-9999,622,60,57,59.51,697,"c(-476175.378799997, 339346.3017)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,464.8152160644531,3.4740185737609863,134.89613342285156,0.4531135559082031,0.929398775100708,8.993378639221191,8,1764.650146484375,1433.3270263671875,331.3231506347656,1.0101464986801147,4,5.5046796798706055,3.252432107925415,10.604692459106445,20.252975463867188,3.772456407546997,74.25626373291016,208494.11413861043,5192159.979597032
1000813502,475,0,0,0,25,0,137,0,0,25,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283,0,13.069,0,0,0.385,1.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000813502,2.6,17.3,-14.3,31.6,1062,526,11.9,32.9,1471,1479,5648,68,138,150,261,111,376,-40.6,35,-9999,621,59,58,59.78,694,"c(-476151.245800003, 339557.7579)",1,1,39.2922071797,1.44007104332,1,0.00134898306911,0.00134898306911,476.7932434082031,9.355536460876465,130.7366485595703,-0.14959716796875,2.141857624053955,6.4278154373168945,2,1814.69970703125,1485.73486328125,328.9648742675781,1.0839171409606934,4,5.349869251251221,3.3326542377471924,11.363147735595703,21.15274429321289,3.742868661880493,73.512664794921875,208503.10819274205,5192372.974784957
